classe,residenza,periodo,giorno,ora,kwh,anno
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,7,0.0908,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,8,0.1125,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,9,0.1323,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,10,0.143,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,11,0.147,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,12,0.157,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,13,0.1613,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,14,0.1535,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,15,0.1435,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,16,0.135,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,17,0.1338,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,18,0.143,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,19,0.1668,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,20,0.1835,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,21,0.1723,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,22,0.1515,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,23,0.131,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,0,0.1137,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,1,0.0952,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,2,0.0827,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,3,0.0755,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,4,0.072,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,5,0.0715,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,6,0.0742,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,7,0.0838,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,8,0.1028,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,9,0.1265,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,10,0.1445,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,11,0.1558,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,12,0.1668,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,13,0.165,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,14,0.1513,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,15,0.1408,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,16,0.1335,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,17,0.1327,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,18,0.1448,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,19,0.1735,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,20,0.1975,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,21,0.1905,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,22,0.1685,2024
1.5<potenza_impegnata<=3,Non Residente,04,Domenica,23,0.1412,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,0,0.1406,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,1,0.1125,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,2,0.0988,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,3,0.0927,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,4,0.0915,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,5,0.0979,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,6,0.1238,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,7,0.1629,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,8,0.1706,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,9,0.169,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,10,0.1644,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,11,0.1695,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,12,0.1823,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,13,0.183,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,14,0.1767,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,15,0.1683,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,16,0.1648,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,17,0.1762,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,18,0.2091,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,19,0.2674,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,20,0.2898,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,21,0.2757,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,22,0.2342,2024
1.5<potenza_impegnata<=3,Residente,04,Giorno feriale,23,0.185,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,0,0.1418,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,1,0.1153,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,2,0.1008,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,3,0.0938,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,4,0.0913,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,5,0.0943,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,6,0.1053,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,7,0.134,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,8,0.1715,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,9,0.1963,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,10,0.2015,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,11,0.2078,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,12,0.2253,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,13,0.2243,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,14,0.2153,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,15,0.199,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,16,0.1868,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,17,0.1878,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,18,0.213,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,19,0.262,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,20,0.2688,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,21,0.246,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,22,0.2125,2024
1.5<potenza_impegnata<=3,Residente,04,Sabato,23,0.178,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,0,0.1463,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,1,0.1183,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,2,0.1028,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,3,0.095,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,4,0.092,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,5,0.0937,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,6,0.1015,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,7,0.1233,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,8,0.161,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,9,0.1983,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,10,0.2203,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,11,0.2398,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,12,0.2532,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,13,0.2317,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,14,0.2155,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,15,0.1992,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,16,0.187,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,17,0.1873,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,18,0.2147,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,19,0.264,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,20,0.2817,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,21,0.2642,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,22,0.225,2024
1.5<potenza_impegnata<=3,Residente,04,Domenica,23,0.179,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,0,0.1375,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,1,0.1099,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,2,0.0963,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,3,0.0901,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,4,0.0888,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,5,0.0948,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,6,0.1191,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,7,0.157,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,8,0.1655,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,9,0.1639,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,10,0.1593,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,11,0.1636,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,12,0.1756,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,13,0.1768,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,14,0.1705,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,15,0.1625,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,16,0.159,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,17,0.1696,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,18,0.2005,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,19,0.2562,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,20,0.2796,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,21,0.2665,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,22,0.227,2024
1.5<potenza_impegnata<=3,Tutti,04,Giorno feriale,23,0.1801,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,0,0.138,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,1,0.1123,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,2,0.0983,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,3,0.0913,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,4,0.0885,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,5,0.0913,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,6,0.1015,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,7,0.1283,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,8,0.164,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,9,0.188,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,10,0.1938,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,11,0.2,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,12,0.2163,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,13,0.2163,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,14,0.2073,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,15,0.1918,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,16,0.18,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,17,0.1808,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,18,0.204,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,19,0.2495,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,20,0.2578,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,21,0.2365,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,22,0.2045,2024
1.5<potenza_impegnata<=3,Tutti,04,Sabato,23,0.1718,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,0,0.142,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,1,0.1153,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,2,0.1003,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,3,0.0925,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,4,0.0893,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,5,0.0908,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,6,0.0978,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,7,0.1182,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,8,0.1533,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,9,0.189,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,10,0.2105,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,11,0.229,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,12,0.242,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,13,0.223,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,14,0.2072,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,15,0.1915,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,16,0.1802,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,17,0.1802,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,18,0.2057,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,19,0.2523,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,20,0.2708,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,21,0.2547,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,22,0.2177,2024
1.5<potenza_impegnata<=3,Tutti,04,Domenica,23,0.174,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,0,0.1363,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,1,0.1104,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,2,0.0951,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,3,0.0875,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,4,0.0851,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,5,0.0896,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,6,0.1081,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,7,0.1395,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,8,0.1538,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,9,0.1523,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,10,0.1488,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,11,0.1482,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,12,0.1543,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,13,0.1585,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,14,0.1535,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,15,0.1488,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,16,0.1515,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,17,0.1673,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,18,0.1896,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,19,0.2218,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,20,0.2334,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,21,0.2189,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,22,0.1933,2024
1.5<potenza_impegnata<=3,Non Residente,12,Giorno feriale,23,0.1638,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,0,0.133,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,1,0.1123,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,2,0.0985,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,3,0.0905,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,4,0.087,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,5,0.0885,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,6,0.0955,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,7,0.1108,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,8,0.134,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,9,0.156,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,10,0.167,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,11,0.172,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,12,0.1798,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,13,0.1835,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,14,0.1773,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,15,0.1708,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,16,0.1695,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,17,0.1775,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,18,0.1893,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,19,0.2063,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,20,0.2065,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,21,0.191,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,22,0.171,2024
1.5<potenza_impegnata<=3,Non Residente,12,Sabato,23,0.1503,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,0,0.1266,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,1,0.1093,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,2,0.0964,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,3,0.0881,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,4,0.0841,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,5,0.0844,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,6,0.0889,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,7,0.0986,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,8,0.1193,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,9,0.1459,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,10,0.1659,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,11,0.1773,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,12,0.186,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,13,0.1809,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,14,0.1684,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,15,0.1606,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,16,0.1597,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,17,0.1689,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,18,0.1819,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,19,0.201,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,20,0.207,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,21,0.1951,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,22,0.1749,2024
1.5<potenza_impegnata<=3,Non Residente,12,Domenica,23,0.1509,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,0,0.1573,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,1,0.1262,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,2,0.1102,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,3,0.1032,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,4,0.1022,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,5,0.1124,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,6,0.1448,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,7,0.1887,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,8,0.1992,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,9,0.1976,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,10,0.1925,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,11,0.1961,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,12,0.209,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,13,0.2107,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,14,0.2046,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,15,0.1982,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,16,0.2057,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,17,0.2378,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,18,0.2753,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,19,0.3159,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,20,0.3136,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,21,0.2908,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,22,0.2485,2024
1.5<potenza_impegnata<=3,Residente,12,Giorno feriale,23,0.2018,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,0,0.1615,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,1,0.1315,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,2,0.1148,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,3,0.1068,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,4,0.104,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,5,0.1095,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,6,0.125,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,7,0.1573,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,8,0.1995,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,9,0.2268,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,10,0.2333,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,11,0.2395,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,12,0.2553,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,13,0.2545,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,14,0.2463,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,15,0.2343,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,16,0.2355,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,17,0.2558,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,18,0.284,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,19,0.3148,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,20,0.2993,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,21,0.2708,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,22,0.2348,2024
1.5<potenza_impegnata<=3,Residente,12,Sabato,23,0.1978,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,0,0.1639,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,1,0.136,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,2,0.1171,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,3,0.107,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,4,0.103,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,5,0.1061,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,6,0.1177,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,7,0.1423,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,8,0.1864,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,9,0.2314,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,10,0.2584,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,11,0.2784,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,12,0.2903,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,13,0.2641,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,14,0.245,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,15,0.2319,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,16,0.2321,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,17,0.2507,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,18,0.2761,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,19,0.3057,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,20,0.3011,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,21,0.2776,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,22,0.2394,2024
1.5<potenza_impegnata<=3,Residente,12,Domenica,23,0.1963,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,0,0.1544,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,1,0.124,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,2,0.1082,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,3,0.101,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,4,0.0998,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,5,0.1092,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,6,0.1398,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,7,0.1819,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,8,0.1929,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,9,0.1913,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,10,0.1864,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,11,0.1895,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,12,0.2015,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,13,0.2035,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,14,0.1975,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,15,0.1914,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,16,0.1983,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,17,0.2281,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,18,0.2635,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,19,0.3029,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,20,0.3026,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,21,0.2809,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,22,0.2409,2024
1.5<potenza_impegnata<=3,Tutti,12,Giorno feriale,23,0.1965,2024
1.5<potenza_impegnata<=3,Tutti,12,Sabato,0,0.1575,2024
1.5<potenza_impegnata<=3,Tutti,12,Sabato,1,0.1288,2024
1.5<potenza_impegnata<=3,Tutti,12,Sabato,2,0.1125,2024
1.5<potenza_impegnata<=3,Tutti,12,Sabato,3,0.1045,2024
1.5<potenza_impegnata<=3,Tutti,12,Sabato,4,0.1018,2024
1.5<potenza_impegnata<=3,Tutti,12,Sabato,5,0.1065,2024
